sixth	900	1339419
wherever	1000	1339269
therein	1000	1338276
girls	1250	1338167
dust	900	1337482
wings	1125	1337120
students	1350	1336695
publication	1350	1336421
roof	900	1335293
instantly	1375	1334882
relating	1480	1334355
theatre	0	1333962
shortly	900	1333837
excitement	1375	1333703
reform	1300	1333344
desert	1175	1333278
representative	1350	1333228
siege	1175	1333081
wanting	1250	1331738
charges	1175	1331397
devotion	1150	1331268
constructed	1400	1330686
regards	1350	1329716
truths	900	1327307
finds	900	1327117
provide	1375	1326750
contempt	1350	1325885
needs	1000	1325867
designed	1580	1325439
combination	1350	1324995
companions	1250	1323727
prophet	1150	1322999
si	1720	1322805
behalf	1400	1321906
senses	1350	1320816
fruits	1125	1319652
terror	1325	1319642
constitutional	1675	1317068
jury	1250	1316758
using	1175	1316470
misery	1325	1315911
converted	1585	1315334
neighbouring	900	1315047
entertained	1425	1314115
perceived	1250	1314036
gratitude	1400	1313812
respective	1515	1313600
plans	1670	1313418
largely	1175	1313045
altar	1000	1312736
particulars	1350	1312045
un	0	1310929
plainly	1250	1310661
savage	1250	1309216
talents	900	1308143
wars	1150	1308017
studied	1520	1307200
supplies	1325	1306256
heavenly	1000	1306029
dare	900	1305533
thanks	900	1303764
dream	1200	1303668
stomach	1300	1301157
teachers	1250	1300801
poems	1540	1300077
reasoning	1325	1299957
van	1600	1299682
tail	900	1298293
medicine	1175	1298223
gates	900	1297857
bitter	1000	1297133
motive	1325	1297094
hast	900	1296987
miserable	1375	1296883
happen	1150	1296567
shadow	900	1296379
worst	900	1296269
worn	900	1295655
approaching	1275	1295107
garrison	1250	1294171
storeys	0	1293171
rays	1300	1292845
russian	1530	1292749
preaching	1225	1291933
monarch	1400	1291160
marched	1375	1289431
satisfactory	1520	1288059
specimens	1600	1287949
refuse	1300	1286954
consisted	1520	1286858
abundant	1325	1286792
outward	900	1286198
treasury	1250	1286071
cambridge	0	1285860
portrait	1560	1285428
pronounced	1570	1284110
neighbours	900	1283196
gen	900	1282695
pen	1250	1282584
demands	1250	1281436
poets	1250	1281405
employ	1425	1280853
properties	1275	1280637
quantities	1250	1279924
grief	1175	1279019
criminal	1350	1278287
witnesses	950	1278010
bent	1525	1277778
anxiety	1515	1277599
knight	900	1277340
prominent	1535	1277281
ab	0	1276973
removal	1590	1276883
doors	900	1275347
accident	1350	1274782
companies	1200	1274744
grain	1250	1274024
assist	1505	1273518
quick	900	1271745
economy	1520	1271351
balance	1250	1269410
beloved	1350	1269128
evils	900	1267295
upwards	900	1266803
largest	1125	1265904
ended	900	1264916
producing	1375	1264272
fitted	1730	1263770
consist	1520	1263399
politics	1520	1263271
followers	900	1263012
faces	1250	1262652
reformation	1375	1262631
jewish	1540	1262541
holds	900	1262161
ruins	1325	1261768
recovered	1375	1260706
fond	1300	1259738
associated	1400	1259623
pour	1300	1258697
younger	900	1258669
excess	1350	1258266
indicated	1645	1258241
welcome	900	1257841
intelligent	1500	1257729
enormous	1525	1257189
chemical	1570	1257096
uses	1175	1257041
disciples	900	1256160
sell	900	1256065
agents	1570	1255728
loose	1175	1254560
sail	900	1254263
fled	900	1253466
touched	1350	1253319
claimed	1250	1253307
melancholy	1275	1253271
breaking	900	1252302
winds	900	1251216
ed	0	1250927
remainder	1350	1250807
message	1250	1250219
merchant	1250	1250191
defend	1200	1250188
confess	1300	1248809
minor	1250	1247528
humour	0	1246388
charter	1200	1246062
extending	1250	1245499
shakespeare	0	1245322
bills	1300	1244441
wrought	1200	1244415
seated	1150	1243487
eleven	900	1242778
presently	1350	1242165
eighteen	1000	1241969
compare	1375	1241794
pity	1175	1241296
piety	1275	1241179
yesterday	950	1241065
covenant	1250	1240789
hero	1605	1240734
strictly	1480	1239695
tissue	1325	1236638
precisely	1350	1236131
rebellion	1300	1235037
wages	1275	1234438
campaign	1620	1234276
leads	900	1233870
beds	1000	1233673
engine	1250	1233491
thank	900	1232500
missionary	1635	1231686
physician	1175	1231493
infant	1350	1231410
circulation	1400	1230065
stronger	900	1229710
par	1615	1229153
aged	1375	1229013
seal	1175	1228334
landed	1000	1227646
righteousness	900	1227536
contrast	1480	1227116
enjoyment	1545	1226944
chain	1250	1225611
gun	1300	1223852
regret	1300	1223275
patience	1175	1222709
alliance	1250	1222394
hung	900	1221566
submit	1325	1220810
aim	1275	1219867
treatise	1300	1219769
mixture	1425	1219398
cultivation	1690	1218759
remote	1375	1218315
widow	900	1217911
tradition	1350	1217720
burden	1000	1217244
elevation	1350	1217232
decree	1275	1217219
sounds	1250	1216892
dressed	1275	1216793
intellect	1350	1216672
sustained	1250	1215179
displayed	1350	1214923
loud	900	1214445
useless	1585	1214383
runs	900	1212317
scott	0	1212167
sphere	1250	1211067
artist	1575	1210941
undoubtedly	1425	1210215
threatened	1000	1209999
sees	900	1209491
pursuit	1300	1208694
surrender	1425	1208195
brings	950	1208146
pious	1595	1208066
reception	1350	1208041
wear	900	1205162
machine	1540	1204831
defeated	1325	1203909
neglected	1520	1203434
leader	1250	1203417
sect	1300	1203130
household	1350	1202182
primary	1425	1201813
dated	1580	1200824
gravity	1500	1200640
merchants	1250	1200515
hon	900	1200515
defeat	1325	1200048
ohio	0	1199337
wales	1050	1198631
op	1800	1197646
temporary	1540	1196772
periods	1375	1194318
hat	900	1194302
taxes	1250	1194168
vigour	1300	1192241
culture	1400	1191913
baptism	1250	1191594
doubtful	1350	1191431
pro	1350	1189441
dispute	1275	1188882
sources	1300	1188265
invited	1525	1188238
roots	1150	1188023
contest	1595	1186763
lofty	1400	1186753
kindly	900	1186426
lectures	1375	1186373
villages	1350	1186243
conclude	1250	1185026
differences	1300	1184671
communion	1350	1184268
walking	1350	1183652
produces	1375	1183555
strike	1000	1182463
extremity	1325	1180629
practised	0	1180602
conference	1530	1179876
purchased	1150	1179723
represents	1555	1179596
police	1520	1179554
separation	1375	1179473
trying	1570	1179462
occupation	1250	1179324
aforesaid	1375	1179258
columns	1400	1179013
tom	0	1178600
deeds	900	1178217
educated	1660	1178105
coat	1250	1177953
mexico	0	1177861
alarm	1350	1177735
older	900	1176429
simplicity	1325	1175661
admirable	1590	1175487
arising	900	1175006
amid	1000	1174767
adam	0	1174740
cloud	900	1173755
marshal	1225	1173634
expressions	1425	1173389
organised	1375	1173365
proceeds	1350	1172736
painting	1175	1172411
desires	1200	1171586
di	0	1171456
normal	1520	1170085
rejected	1485	1169564
chiefs	1250	1169348
drive	900	1168958
poverty	1125	1168820
enthusiasm	1570	1168606
conveyed	1250	1168464
despair	1275	1168012
bow	900	1167494
cure	1250	1166121
excuse	1175	1166095
desirable	1350	1165837
steel	900	1165771
nerves	1350	1165182
succeed	1325	1164989
civilization	1765	1164337
sensation	1605	1163722
cease	1250	1163572
faculties	1350	1163220
mechanical	1375	1162725
waves	0	1161771
park	1225	1161158
profound	1275	1161150
spaniards	1350	1161003
promises	1375	1160925
suspicion	1250	1160585
acknowledge	901	1159859
medium	1575	1159858
bosom	1000	1159735
definite	1520	1159083
varied	1580	1158757
arrangements	1720	1158670
pennsylvania	0	1158624
marble	1150	1158608
resources	1640	1158081
tale	900	1158080
perpetual	1300	1157915
fourteen	950	1157547
meanwhile	1300	1157267
apparatus	1620	1156751
enlarged	1350	1156363
obligation	1250	1156133
springs	900	1155605
genuine	1590	1155415
protect	1520	1155189
bare	900	1155112
conflict	1375	1154494
hamilton	0	1154298
differ	1325	1154207
languages	1250	1152171
ideal	1605	1151269
daughters	950	1151217
prepare	1520	1149944
raising	1150	1149377
critical	1580	1149369
estimate	1525	1147639
played	900	1147461
arch	1250	1147388
ere	900	1147185
heir	1225	1147002
revealed	1325	1146971
distinguish	1555	1146687
ascertained	1400	1146628
axis	1540	1146152
afterward	1000	1146019
deprived	1545	1144966
distribution	1375	1144781
unhappy	1250	1144722
bought	1000	1143802
meetings	1250	1143796
occasioned	1350	1143159
lion	900	1142380
organic	1350	1142085
route	1175	1140575
eighty	850	1139687
membrane	1375	1138641
utter	1350	1137288
speed	900	1137167
prior	1705	1136105
feeble	1125	1135564
termed	1175	1135037
corporation	1400	1134891
analysis	1575	1133699
yard	900	1133621
curiosity	1350	1132735
sufferings	1300	1132033
noted	1350	1131524
meat	900	1130758
mistaken	1590	1130688
travelling	1325	1130556
illustration	1325	1130554
austria	0	1129680
approached	1275	1129559
rude	1300	1128753
surrounding	1400	1128693
smooth	1050	1128403
cutting	1350	1128162
bath	900	1127863
controversy	1350	1127816
considerably	1400	1127343
risk	1655	1127135
angles	1350	1126956
fee	1250	1126832
fox	900	1126384
touching	1250	1126317
sec	0	1126077
allies	1250	1125998
deliver	1175	1125724
citizen	1275	1125054
hell	900	1124979
seventh	950	1124568
elder	900	1123900
constitute	1400	1123456
artificial	1350	1123455
antiquity	1350	1123446
adds	1325	1123307
infantry	1570	1123149
occupy	1300	1122548
turns	1000	1121908
channel	1250	1121778
descent	1300	1121451
gardens	1300	1120909
bond	1175	1120500
ch	0	1119792
ranks	1560	1119660
globe	1400	1118417
angel	950	1118245
detail	1595	1117593
shade	900	1117569
attachment	1400	1116261
faculty	1350	1116245
railroad	1750	1115736
probability	1545	1115490
retain	1350	1114429
inquire	1250	1114349
noise	1175	1113640
possibility	1325	1113097
sketch	1660	1113084
merits	1175	1113074
sing	900	1113022
wire	900	1112862
descended	1250	1112778
venture	1400	1112345
accused	1585	1111000
restoration	1350	1110265
build	1150	1109660
honours	1250	1109509
cathedral	1250	1109098
carolina	0	1108848
authorised	1350	1107764
dominion	1400	1107701
esteem	1400	1107615
sixteen	900	1107422
designs	1350	1107250
glance	1400	1106730
theology	1325	1105181
absent	1350	1104971
specimen	1600	1104732
congregation	1300	1103952
leaders	1250	1103315
submitted	1325	1100856
persuaded	1505	1100731
speaker	1275	1100714
certainty	1250	1100061
mines	1275	1099642
rational	1350	1099557
countrymen	1275	1098513
host	1250	1097690
wheat	900	1097373
flame	1300	1097161
drop	1000	1097147
big	1250	1096938
inflammation	1525	1096926
suspended	1250	1096114
recognise	1425	1096047
traveller	0	1095558
investigation	1400	1095511
tide	900	1095477
burst	1000	1095325
xii	0	1095208
listen	950	1095199
ah	0	1095156
athens	0	1094288
strangers	1325	1093630
mayor	1250	1093355
resist	1325	1092998
col	0	1092834
streams	900	1091852
preparations	1350	1091597
criticism	1600	1090557
returns	1275	1090256
strict	1570	1090252
acute	1560	1090077
imperfect	1300	1089872
oxygen	1780	1089077
shame	900	1088641
cell	1150	1088308
exhausted	1515	1088207
fighting	1300	1087704
beg	900	1086646
varieties	1525	1086125
powder	1250	1086013
altered	1350	1085762
lesson	1175	1085756
pipe	1000	1085729
departed	1550	1084690
concealed	1275	1084007
sorry	900	1083915
mounted	1575	1083724
lincoln	0	1082548
ms	0	1082027
elevated	1545	1081445
cabinet	1540	1080637
mistress	1275	1079403
ghost	900	1079334
approved	1300	1079197
dreadful	1175	1078894
rises	1000	1078619
lawful	1250	1078277
navy	1300	1076612
permission	1400	1076465
kill	901	1076357
morality	1350	1076090
inspired	1400	1075813
burnt	900	1075434
audience	1325	1075342
editor	1640	1074541
supper	1225	1074225
smoke	1000	1073245
silk	900	1073162
tables	900	1072294
purity	1175	1071861
successive	1400	1070910
mercury	1300	1070680
empty	900	1070666
commanding	1475	1070443
copies	1300	1070377
limit	1325	1070010
el	0	1069900
manufacture	1560	1069890
rival	1570	1069726
dwelling	1250	1069260
pleasures	1325	1068714
renewed	1325	1068591
admission	1400	1068242
catholics	1300	1067791
preparing	1520	1067704
compound	1350	1067647
extension	1350	1067312
clause	1175	1067132
obtaining	1375	1067085
clean	900	1066930
lovely	900	1066703
principally	1300	1066619
wheel	900	1066610
delightful	1520	1065735
processes	1275	1064537
gifts	1125	1064141
incident	1375	1063872
irregular	1350	1063560
obey	1250	1063495
warrant	1175	1063396
appropriate	1515	1063325
anterior	1535	1063160
offering	1000	1061902
xiv	0	1061454
lowest	1125	1061315
travel	1325	1060748
vigorous	1300	1060529
folly	1175	1060154
imposed	1475	1059646
intervals	1250	1058922
negative	1350	1058741
procure	1250	1058660
hotel	1635	1058367
communicated	1520	1058164
announced	1490	1057153
verses	900	1056692
pre	1000	1056610
orange	1300	1056567
hut	1645	1056474
adopt	1490	1056321
hostile	1585	1055453
concern	1375	1055394
eloquence	1350	1054588
discharged	1300	1054180
respectable	1580	1053755
velocity	1540	1053615
intense	1350	1053385
alleged	1400	1053371
heavens	900	1053167
regarding	1350	1053142
federal	1635	1052981
reaching	900	1052851
affect	1350	1052725
academy	1470	1052135
hebrew	1000	1050897
ut	1275	1050567
destined	1590	1050509
pleasing	1350	1049749
walter	0	1049646
abundance	1300	1049351
hi	1425	1049100
tonnes	1350	1048939
recover	1375	1048610
dogs	1050	1048130
check	1275	1048077
continues	1300	1047224
naval	1585	1046722
reverence	1250	1046439
moments	1300	1046220
idle	900	1045851
equivalent	1425	1044906
executive	1400	1044211
beat	900	1043941
sections	1550	1043827
confession	1350	1043330
lee	900	1042931
preferred	1350	1042737
fundamental	1400	1042724
signal	1350	1042559
firmly	1300	1042314
sabbath	900	1042101
decide	1350	1041810
der	0	1041625
imagined	1300	1041050
governed	1250	1040820
mortal	1325	1039859
ample	1400	1039468
dull	1200	1039327
requisite	1425	1039051
weary	900	1037981
intimate	1600	1037942
cousin	1250	1037703
cup	1000	1037673
tall	1000	1037483
dozen	1250	1037015
invention	1300	1036153
drove	950	1035720
procured	1250	1035034
busy	1000	1034959
pupils	1350	1034857
safely	1250	1034113
circuit	1350	1033242
debts	1175	1032786
arrive	1175	1031118
pole	1050	1031023
seeking	900	1030174
tin	900	1030118
tomb	1225	1029663
shell	900	1029619
impressions	1325	1029095
sincere	1525	1028120
partial	1375	1027986
justified	1250	1027945
hist	1595	1027181
inside	1350	1026584
products	1400	1026291
sending	900	1025401
supposing	1275	1025182
nearest	900	1024372
fat	1000	1024247
influences	1325	1024236
impulse	1640	1024059
totally	1500	1023949
ascertain	1400	1023672
wore	900	1023111
nobles	1175	1022914
formidable	1400	1021569
fingers	900	1021397
dwell	900	1021305
attacks	1590	1020434
martin	1425	1020402
shores	1300	1020098
quietly	1350	1019423
fix	1350	1018863
angry	1275	1018356
parent	1375	1018288
philosophical	1350	1017847
notions	1560	1016671
complaint	1350	1016487
circular	1375	1015580
bestowed	1275	1015294
objections	1350	1015200
cool	1000	1014906
vegetable	1350	1014797
mystery	1275	1014750
considerations	1350	1013864
paying	1150	1013197
overcome	900	1013085
fears	900	1012921
appendix	1535	1012591
preach	1175	1012445
ours	1250	1012210
diminished	1400	1012090
occurrence	1530	1012063
counties	1250	1011812
sub	0	1011717
legislative	1635	1011160
interpretation	1250	1011000
baron	1200	1010669
machinery	1680	1010253
farmer	1350	1010121
ceremony	1350	1010077
display	1250	1009261
invasion	1400	1008388
abraham	0	1007930
site	1350	1007917
elegant	1400	1006481
thine	900	1006096
honoured	0	1006091
legislation	1645	1005608
americans	1570	1005416
attributed	1350	1003807
jackson	0	1003724
rode	1625	1003480
fund	1670	1003261
asserted	1675	1003113
essay	1475	1003082
healthy	1545	1002889
plains	1250	1002581
secondary	1350	1002288
aud	0	1002235
dependent	1375	1002041
florence	0	1002035
satisfy	1400	1001949
wing	1125	1000198
key	900	999943
start	1125	999592
diet	1175	999176
expressly	1350	998017
fragments	1375	997836
tis	900	997737
indicate	1645	996580
respectively	1550	995817
exclusively	1400	995400
crowded	1605	995237
interval	1250	994980
accurate	1605	994785
crimes	1200	994458
guilt	1000	994421
laugh	900	993988
settle	1000	993919
store	1225	993689
repeat	1325	993167
covering	1350	993079
favoured	1250	992886
civilised	1595	992834
occasional	1560	992576
wives	900	992346
cents	1325	992266
resemblance	1350	992247
rod	1150	991307
conspicuous	1535	989901
scarce	1250	988801
prejudice	1250	988718
marry	1250	988716
republican	1685	988401
hole	900	988352
autumn	1325	988170
q	1250	987443
breadth	1515	987380
practically	1615	987316
reserved	1425	987273
timber	900	987091
fellows	1050	985587
arises	900	985427
heathen	900	985315
anne	0	985116
based	1275	984847
flag	1475	984368
training	1400	984305
extract	1375	983690
eggs	900	983531
societies	1525	983253
amidst	1250	983246
phrase	1520	983055
marquis	1250	982949
philosopher	900	982821
bull	1150	982746
laying	900	982594
traced	1250	982430
anger	1150	982176
map	1350	982157
absurd	1550	981249
poured	1300	981137
contributed	1520	981036
wooden	1530	979558
races	1250	978895
awful	1200	978839
successor	1250	978221
exhibit	1400	977670
lo	900	976514
judicial	1350	976454
nose	900	975728
hatred	1125	975626
summit	1425	975246
loving	1000	974720
statements	1765	974484
talking	1175	973830
earthly	1000	973760
prices	1175	973228
singing	900	972796
feature	1350	972393
regulations	1665	972370
lively	1000	972341
reserve	1325	972166
indignation	1325	971990
saxon	1250	971608
thither	900	971522
duly	1350	971131
groups	1665	969973
planted	900	969839
neighbour	900	969472
torn	900	969357
exercises	1300	969303
debate	1250	969192
feared	1000	968630
wretched	1150	968376
exceeding	1485	968275
museum	1605	968222
pretended	1425	966825
virgin	1150	966688
vicinity	1550	966615
border	1325	964866
adding	1325	964471
sciences	1300	964408
leaf	900	964388
adams	0	964258
nobility	1350	964026
ward	900	963900
eager	1250	963514
finger	900	962857
constituted	1400	962580
responsibility	1780	962383
seas	900	962140
desirous	1250	961283
telling	900	961051
representing	1555	960441
encouraged	1400	960135
problem	1350	959971
battery	1525	959509
gay	1275	959480
vanity	1200	959198
tract	1350	959099
purely	1250	959014
slightest	1250	958803
prussia	0	958588
greatness	900	958388
breakfast	1425	957658
governments	1350	957536
club	1175	956296
pound	1000	955804
captured	1535	955137
exclusive	1400	955118
manifested	1350	954666
finest	0	954548
systems	1610	953206
arthur	0	952978
capture	1535	952594
buy	1000	952417
lover	1175	952319
commands	1250	952268
relieved	1300	952161
naked	900	952061
model	1565	952003
attorney	1250	951254
architecture	1555	951132
restore	1250	950809
xi	0	949966
disappeared	1520	949486
delighted	1595	949128
specially	1175	949083
preservation	1325	949031
pupil	1350	948958
summoned	1175	948378
distributed	1400	948314
improvements	1400	947401
uncertain	1250	947209
shoulders	900	947161
watched	900	947064
proofs	1175	947028
daniel	0	946588
defined	1325	946462
nobody	1300	946273
conversion	1300	945850
frederick	0	945717
preacher	1175	945201
jones	0	944918
mysterious	1610	944217
von	0	943819
holiness	900	943780
estimated	1525	943502
westminster	0	943400
com	1400	943275
patent	1250	943125
income	1250	942902
excellence	1350	942876
accordance	1275	942866
chose	1350	942772
fibres	0	942256
talent	900	942082
extra	1770	942057
muscular	1675	941691
historian	1400	941094
stores	1225	940983
huge	1225	940894
feast	1150	940625
prophets	1150	940581
illustrious	1560	940279
function	1525	939998
veins	1250	939882
monument	1250	939088
alas	1225	938918
forever	1660	938863
limbs	900	938028
pursue	1250	938003
preface	1350	937685
engagement	1615	937572
magistrate	1350	936910
swift	900	936893
widely	1655	935753
product	1400	935496
heirs	1225	935381
describes	1400	934804
scottish	900	934704
essentially	1300	934424
wet	900	934216
writ	900	934201
caesar	0	933861
assurance	1325	933502
plenty	1175	933345
assertion	1375	933340
receives	1250	932362
posterior	1525	932275
dangers	1175	932222
unite	1400	932207
subjected	1275	931613
deeper	900	931564
images	1175	931487
sermons	1150	931217
convey	1250	931178
refuge	1350	930530
happens	1300	930225
premises	1325	930198
suspected	1250	929995
agricultural	1425	929574
propose	1300	929515
bit	900	929460
induce	1325	929227
propriety	1425	929084
dread	1125	928614
xiii	0	928320
ac	1225	927801
resurrection	1250	927408
fearful	1300	926824
survey	1425	926633
mainly	1225	926303
whereby	1150	925938
svo	0	925671
messrs	0	925582
staff	900	925260
magistrates	1350	925047
possesses	1425	924441
formal	1350	924149
desperate	1350	923829
attending	1580	923709
tend	1300	923669
responsible	1590	923378
al	0	923347
perception	1350	922501
excite	1300	922050
abstract	1400	921642
unnecessary	1540	921456
creek	1200	921145
earnestly	1000	920859
injured	1575	920390
sets	900	920319
travellers	0	920086
inclination	1350	919909
universally	1350	919881
ride	900	919545
repose	1325	919487
protected	1520	918905
mostly	1585	918322
transferred	1350	918272
painter	1300	918111
bacon	1300	917950
duration	1350	917766
slain	900	917546
militia	1580	917045
vertical	1550	916987
dissolved	1350	916544
eighth	1000	916291
corruption	1300	916008
sorts	1200	915775
modes	1250	915208
uttered	1350	914797
waited	1150	914724
bark	900	914665
superiority	1520	914567
ia	0	914322
unusual	1575	912508
egyptian	1350	912323
persecution	1300	912292
mississippi	0	912285
select	1555	911973
frank	1250	911798
shoulder	900	911409
sickness	1000	911168
obscure	1350	911030
enclosed	1275	910977
lights	1150	910800
vital	1350	910460
sailed	900	909276
hundreds	950	908498
insisted	1580	908342
solitary	1300	908140
pacific	1540	908135
urine	1275	908108
dominions	1400	908025
conquered	1200	907479
hunting	950	906858
justify	1250	906138
assisted	1505	905051
grows	900	905005
lessons	1175	904749
voluntary	1350	904601
expectation	1530	904535
ancestors	1250	903088
dropped	1000	902875
scholars	1000	902704
extends	1250	901827
believing	1150	901660
temporal	1300	901169
fired	900	900988
prize	1250	900770
productions	1400	900745
eldest	900	900448
observing	1350	900158
project	1350	899956
measured	1350	899421
ibid	0	898785
philosophers	900	898711
seriously	1500	898613
conferred	1400	898074
unfortunately	1520	897963
forests	1250	897955
arrest	1275	897579
declined	1275	897107
lecture	1375	896936
horizontal	1545	896357
deposited	1615	896354
inn	1000	895941
crossing	1375	895509
gallant	1350	895459
welfare	1275	894930
answers	900	894921
dean	1300	894739
electricity	1640	894675
talked	1175	894334
miracles	1125	894200
burned	900	893818
fierce	1250	893578
traces	1250	893532
edited	1785	892139
guards	1375	892033
mould	0	891543
cited	1400	891473
penalty	1505	891434
hollow	900	891425
interview	1505	891392
comfortable	1350	891287
emotion	1570	890377
cromwell	0	890022
positions	1325	889986
definition	1350	889890
cannon	1375	889652
placing	950	888966
ambassador	1325	888916
recovery	1350	888210
steady	1520	887866
sex	1350	887341
splendour	1400	887129
grateful	1545	886917
pocket	1250	885977
shelter	1575	885767
thirteen	900	885732
tobacco	1525	885595
faint	1250	885400
jacob	0	884653
deceased	1480	884440
crew	1425	883869
breach	1000	883527
speedily	1325	883193
impressed	1325	882579
arrested	1275	882331
songs	900	882266
succeeding	1555	881907
franklin	1250	881788
creed	1000	881496
almighty	900	881409
prudence	1300	880889
hydrogen	1785	880785
interrupted	1375	880716
mischief	1250	880189
strongest	900	879038
gross	1350	878991
agriculture	1425	878674
saving	1250	878108
sisters	900	877846
advancing	1200	877814
disturbed	1585	877331
lastly	1325	877308
bless	950	877205
attracted	1400	877033
listened	950	876780
resting	1350	876127
hidden	900	876066
jealousy	1175	876014
everlasting	1300	875592
treason	1175	875527
statutes	1250	875466
alluded	1525	875425
incapable	1585	875331
load	1000	875002
code	1275	874402
continuous	1635	874164
gulf	1300	874088
fortunate	1350	873791
coffee	1590	873768
shed	1475	873295
spare	900	873278
persian	1325	872410
dublin	0	871397
blessings	900	870917
seeds	900	870714
fishing	1250	870595
promote	1350	870417
agency	1650	870165
feed	950	870156
submission	1375	869762
cavity	1535	869662
profits	1250	869298
inspiration	1275	868973
whatsoever	1200	868714
injustice	1350	868520
divinity	1275	868218
catch	1175	868205
documents	1400	867316
id	0	867236
trustees	1640	867180
epistle	900	867130
yon	900	866921
theological	1520	866580
california	0	866051
proposal	1645	865923
discussed	1300	865894
funds	1670	865788
proclamation	1350	865123
fed	0	864793
aunt	1250	864684
shop	1250	864616
row	1175	864610
peculiarly	1400	864568
au	0	864539
sublime	1350	864517
licence	0	863810
transactions	1425	863568
treasurer	1250	863030
lakes	1000	862778
wrath	900	862719
void	1250	862503
equity	1275	862385
deity	1250	862171
brass	1000	862114
severity	1475	861354
saturday	900	861307
latitude	1350	861132
pastor	1325	860967
ultimate	1645	860954
thickness	900	860854
asking	900	860598
exertions	1660	860112
charming	1250	860068
requested	1300	859543
alcohol	1535	859519
leg	1225	859468
exceed	1325	859424
sums	1250	859139
secondly	1325	859102
introduce	1425	858971
electric	1640	858842
affords	1050	858534
net	900	858531
revenge	1350	858159
grains	1200	857304
behaviour	0	856958
annually	1350	856367
realm	1250	855966
metals	1250	855711
horror	1520	855541
luther	0	855306
monks	900	854932
generals	1250	854441
oppose	1350	854405
navigation	1520	854135
monsieur	1490	854053
missionaries	1635	854032
roll	1175	853364
proportions	1350	853097
wilson	0	853085
assert	1595	853047
williams	0	852598
regularly	1520	852538
inserted	1590	852406
possessions	1300	852195
apprehension	1350	851828
heated	1585	851402
decline	1275	851390
flying	1000	850752
taylor	0	850632
charm	1250	849950
wilderness	1150	849316
entrusted	1595	849081
recommend	1350	848932
scotch	1375	848711
frontier	1350	848608
seasons	1250	848473
voices	1250	848177
funeral	1350	847707
league	1425	847647
proves	1125	847152
spend	1125	846941
competent	1350	846778
excessive	1350	846475
tenant	1250	846376
yielded	900	845306
strain	1250	845094
omitted	1400	844898
milton	0	844692
votes	1425	844510
genus	1545	844180
chest	900	843907
commonwealth	1375	843854
indifferent	1350	843223
playing	900	843072
stages	1250	842577
endure	1275	841377
effective	1350	841130
prefer	1350	841023
owe	900	840741
manufactures	1560	839815
knights	900	839790
tenderness	1175	838990
motions	1350	838778
margaret	0	838718
accuracy	1655	838664
constantinople	0	838389
affectionate	1485	838211
suited	1615	838196
consul	1350	837767
eternity	1325	837383
cruelty	1175	837285
inquired	1250	837244
voted	1425	837231
leisure	1250	837042
enters	1200	836838
scholar	1000	836704
vengeance	1250	836552
del	0	836400
stephen	0	835509
punished	1300	835244
shaped	1530	835184
defended	1200	834909
orleans	0	834834
atlantic	1350	834430
jack	1350	834138
million	1350	833875
venice	0	833362
consistent	1565	833066
prof	1830	832844
abbey	1200	832341
owners	1300	831951
esteemed	1400	831661
unjust	1350	831485
cord	1250	831423
repair	1300	830046
deserted	1620	829884
witnessed	950	829728
riches	1175	828812
treasure	1125	828586
temples	900	828467
relates	1480	827682
throwing	1000	827098
handed	1520	826761
harm	900	825996
win	900	825631
prescribed	1425	825621
avoided	1250	825597
naples	0	825450
gracious	1250	825128
plays	900	824905
retire	1525	824820
instructed	1375	824541
abuse	1400	824506
trinity	1175	823348
protestants	1530	822557
colonial	1770	822437
quarrel	1300	822406
supposition	1400	821897
era	1605	821335
resolutions	1350	821171
index	1350	821105
feels	900	821097
sunk	0	821009
acquire	1400	820970
gallery	1400	820907
beasts	1175	820840
enacted	1375	820779
coarse	1550	820693
amendment	1250	820648
attitude	1660	820550
managed	1555	820404
judged	1175	819990
jan	0	819952
bonds	1175	819341
disorder	1470	819152
dreams	1200	819114
immortal	1325	818892
deck	1425	818624
bodily	1250	818547
stern	1000	818335
venerable	1400	818158
mineral	1375	818064
ce	0	817820
encouragement	1560	817680
ultimately	1645	817647
andrew	0	817149
expedient	1350	816451
beheld	900	816359
duchess	1300	816033
musical	1375	815908
quod	1690	815855
divide	1325	815783
unlike	1150	815439
assure	1325	815174
saith	0	815011
selection	1640	814589
generations	1250	814232
rests	900	814021
particles	1350	813724
surgeon	1250	813576
rage	1250	813058
mild	900	812652
varying	1300	812401
trials	1520	811578
lewis	1730	811514
visits	1175	811508
characteristics	1655	811183
openly	900	810682
maintenance	1275	810143
scenery	1740	809750
blame	1150	809733
ore	900	809724
insects	1595	809671
rebels	1250	809599
indebted	1175	809234
creator	1250	809099
cylinder	1560	808721
brigade	1630	808489
dec	1400	808366
attain	1300	807831
tenth	1150	807648
dispatched	1510	807411
oak	900	807237
fortunes	1250	807235
suggestion	1300	807185
conclusions	1300	807100
deserve	1250	806764
poison	1200	806469
valleys	1250	806396
comparative	1400	806317
ascribed	1400	805916
engage	1515	804757
novel	1560	804694
monarchy	1300	804494
everybody	1520	804367
deposit	1615	804149
undertaking	1325	803948
prevail	1350	803644
inquiries	1400	803268
gently	1175	803211
collect	1375	803094
inscription	1350	802848
advised	1275	802303
arbitrary	1400	802273
diverse	1275	802218
morals	1300	801403
applicable	1400	801028
suggest	1520	800549
interference	1775	800275
